,movieId,genres
9489,170939,Action|Animation|Children|Comedy
7317,77881,Drama|Romance
4203,6095,Action
7320,78034,Comedy|Drama|Romance
9483,170827,Action|Adventure|Fantasy|Horror|Thriller
4201,6090,Comedy
6733,59440,Drama|Romance
4642,6949,Comedy|Mystery|Sci-Fi
4763,7103,Comedy
7459,82152,Drama|Fantasy|Romance
1952,2589,Comedy|Drama|Romance
1950,2586,Comedy|Crime|Thriller
2793,3739,Comedy|Romance
6657,57637,Horror|Sci-Fi|Thriller
6652,57522,Comedy|Crime
7475,82765,Action|Adventure|Comedy|Drama|War
7476,82767,Drama
7477,82848,Comedy
4726,7057,Comedy|Fantasy|Romance
7484,83177,Children|Comedy
9321,160684,Action
7488,83374,Action|Fantasy|Western
7489,83480,Adventure|Drama|Fantasy
4727,7058,Comedy
2828,3789,Drama
6618,56333,Comedy|Drama
4084,5847,Drama
4741,7074,Comedy
4742,7075,Adventure|Comedy|Musical
6598,55844,Comedy|Drama|Romance
4751,7086,Comedy|Drama
9340,161594,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
9346,162082,Action|Thriller
7401,80553,Drama
4097,5880,Action|Adventure|Crime|Thriller
6722,59220,Comedy|Romance
4147,5975,Drama|Romance|War
6719,59131,Horror
6716,59118,Comedy|Drama
4652,6962,Documentary
7411,80834,Animation|Fantasy
4654,6965,Documentary
7414,80858,Comedy
7417,80864,Comedy|Romance
7420,80917,Drama|Sci-Fi
9380,164540,Documentary
6707,58975,Horror|Thriller
6704,58879,Documentary|Musical|IMAX
9377,164280,Drama|Fantasy
4666,6982,Drama|War
7429,81257,Drama
6694,58627,Action
9372,163981,Horror
9371,163937,Horror|Thriller
4673,6990,Action|Adventure|Comedy|Crime|Drama
9353,162598,Drama
6818,61319,Drama
4539,6752,Drama
4524,6715,Horror
7002,68444,Comedy
9673,184349,Comedy|Drama|Romance
4297,6289,Documentary|IMAX
4388,6453,Documentary
7121,71327,Drama|Romance
9664,183635,Action|Mystery|Sci-Fi|Thriller
4389,6454,Drama
6971,67168,Adventure|Comedy|Horror
9660,183295,Horror|Mystery|Thriller
9659,183227,Comedy
7130,71468,Action|Fantasy|Sci-Fi
7132,71494,Action|Animation|Comedy|Horror|Thriller
9657,183197,Comedy
9654,182793,Drama
7141,71640,Documentary
6954,66310,Drama|Horror|Thriller
6952,66240,Comedy|Fantasy
4288,6273,Drama|Film-Noir|Mystery|Romance
2253,2992,Horror|Thriller
7150,71902,Drama|Romance
9645,181719,(no genres listed)
6945,65882,Drama|Horror|Mystery|Thriller
7105,71129,Action|Adventure|Animation|Fantasy|Sci-Fi
7005,68522,Documentary
4517,6706,Drama
4365,6400,Documentary
7053,69654,Action|Drama|Thriller
9722,193587,Action|Animation
9721,193585,Drama
7044,69495,Drama|Romance
9720,193583,Animation|Comedy|Fantasy
9718,193579,Documentary
7066,69953,Documentary
4337,6344,Comedy|Drama|Romance
9714,193565,Action|Animation|Comedy|Sci-Fi
4344,6358,Comedy|Musical|Romance
7071,70206,Crime|Horror|Thriller
9706,190183,Sci-Fi|Thriller
7033,69251,Drama|Fantasy
7075,70301,Crime|Drama|Thriller
7077,70334,Comedy|Drama|Musical|Romance
7081,70492,Western
9696,188675,Crime|Drama
7015,68835,Adventure|Fantasy|Musical|Romance
4363,6390,Musical
7091,70697,Action|Adventure|Children|Fantasy
4364,6395,Action|Drama|Horror|Sci-Fi|Thriller
9642,181315,Drama|Romance
4404,6506,Action|Thriller
4409,6516,Drama
4423,6542,Comedy|Drama|War
6889,64010,Horror
9579,175705,Comedy|Horror
9576,175585,Action|Crime|Drama|Thriller
4467,6609,Drama
7229,74089,Children|Fantasy|Musical
9563,175197,Fantasy|Horror|Sci-Fi|Western
4246,6202,Comedy|Drama|Romance
9561,174815,Comedy
6871,63179,Drama
6865,63033,Drama|Mystery|Romance|Thriller
9558,174681,Comedy
4489,6654,Adventure|Sci-Fi
9554,174141,Animation|Drama|Fantasy
4493,6660,Drama|Fantasy|Musical|Romance
4499,6667,Documentary
4503,6678,Drama|Sci-Fi
7255,74688,Drama|Romance|War
6841,62299,Action|Horror
4508,6688,Comedy|Drama
9537,173253,Comedy
9529,172881,Action|Animation|Sci-Fi
7215,73515,Comedy|Romance
7214,73501,Comedy
7213,73499,Action|Adventure
9608,178323,Documentary
9628,179953,Comedy
7166,72330,Drama
85,96,Comedy|Drama
4272,6245,Comedy|Drama|Musical|Romance
7173,72479,Drama|Romance|War
7176,72591,Action|Thriller
9612,179053,Sci-Fi|Thriller
7180,72624,Drama
9610,178615,Comedy|Drama|Romance
9607,178129,Documentary
9583,176051,Animation
4264,6234,Drama|Mystery
2204,2930,Documentary
4449,6578,Comedy
7193,72921,Fantasy|Romance
6916,65037,Drama
9589,176415,Comedy|Drama
6899,64278,Documentary
4462,6596,Comedy|Drama|Romance
4464,6598,Documentary
6586,55555,Drama
9407,166015,Comedy|Drama
8366,109723,Crime|Drama|Thriller
3957,5584,Comedy
3954,5580,Action
7690,90243,Action|Drama
6347,49735,Comedy
9213,152372,Horror
9212,152284,Drama|Romance
9211,152270,Drama
7685,89898,Comedy|Drama|Sci-Fi
7696,90357,Drama
7683,89862,Action|Drama|Romance
4938,7457,Comedy|Romance
4822,7211,Comedy|Romance
6364,50189,Comedy|Romance
4034,5735,Documentary|Horror
9096,145283,Documentary
9218,153070,Comedy|Drama|Fantasy
6498,53921,Drama|Thriller
3964,5597,Comedy|Sci-Fi
9233,155774,Adventure
7564,86279,Documentary
5615,27255,Drama
6533,54796,Comedy|Drama|Romance
6532,54787,Drama|Thriller
7709,90528,Crime|Drama|Thriller
7708,90524,Action|Drama|Mystery|Thriller
6521,54617,Comedy
7585,86815,Action|Drama
4807,7176,Drama
4808,7177,Drama
3939,5550,Musical|Western
4811,7181,Drama
4813,7190,Drama
4952,7561,Fantasy|Horror|Thriller
9098,145491,Children|Comedy|Drama
6371,50514,Drama
3924,5525,Comedy|Drama|Romance
4905,7368,Crime|Drama|Thriller
7662,89208,Horror|Thriller
7661,89190,Action|Adventure|Fantasy
3977,5615,Drama
9147,148667,Comedy
4001,5663,Horror
6418,51694,Drama|Romance
6391,50942,Comedy
9157,149011,Comedy|Drama|Horror
4898,7357,Drama|Romance
4883,7326,Crime|Drama
9138,148166,Documentary
4885,7328,Drama
6404,51174,Drama
4890,7344,Comedy|Crime
7630,88179,Drama|Romance
4863,7302,Action|Adventure|Fantasy
7673,89586,Adventure|Animation|Children
4912,7377,Crime|Drama
9201,152065,Adventure|Drama
2953,3965,Drama|Film-Noir
4929,7443,Documentary
3966,5602,Comedy|Crime
3968,5604,Comedy|Sci-Fi
9198,151781,Action|Animation|Crime|Sci-Fi|Thriller
6458,52831,Action|Crime|Horror|Thriller
7663,89281,Romance|Thriller
7608,87413,Comedy|Drama
4837,7243,Drama
4840,7248,Action|Adventure|Drama|War
6439,52299,Documentary
4848,7260,Comedy|Drama|Romance
3032,4064,Action|Crime|Thriller
4045,5767,Comedy|Crime
3082,4143,Horror|Mystery
4888,7336,Drama|War
5005,7772,Film-Noir|Thriller
4778,7127,Action|Drama|Thriller
9278,158842,Documentary
7735,91261,Drama|Musical|Romance
5019,7831,Comedy|Crime|Drama|Mystery|Romance
9026,141799,Comedy|Horror
7533,85261,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
6286,48214,Drama
7535,85316,Animation|Children
3919,5515,Drama
1633,2180,Thriller
7556,86014,Comedy
5021,7833,Comedy|Crime|Mystery
4062,5799,Drama|Romance|War
3144,4236,Documentary
5020,7832,Comedy|Crime|Mystery
1868,2483,Adventure|Comedy|Thriller
6546,55067,Drama|Thriller
5023,7835,Comedy|Crime|Drama|Musical|Mystery|Romance
4989,7716,Comedy
5018,7826,Comedy|Romance|Thriller
9267,158035,Action|Animation|Comedy
3129,4218,Crime|Drama
1891,2515,Horror
2891,3872,Drama
5024,7839,Comedy
9274,158721,Action|Comedy|Thriller
7714,90630,Documentary
4074,5826,Romance|Western
5009,7786,Documentary
9021,141646,Comedy|Drama
795,1040,Drama
9107,146210,Comedy
804,1053,Crime|Drama|Romance
4319,6320,Comedy
5600,27036,Action|Adventure|Drama|Fantasy|Romance
9580,175707,Documentary
806,1055,Thriller
9581,175743,Comedy
5580,26887,Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
4261,6225,Drama
8524,115216,Drama|Western
9582,175781,Comedy
5043,7900,Drama|Horror|Sci-Fi
5594,27003,Action|Horror|Sci-Fi
3866,5443,Comedy
5581,26900,Comedy|Drama
9118,147142,Children|Comedy
4463,6597,Action|Sci-Fi
5602,27075,Children|Comedy|Fantasy
5606,27140,Horror
8534,115819,Animation|Comedy
8907,135937,Comedy|Thriller
756,993,Drama
425,488,Drama|Romance
9560,174737,Comedy
4895,7349,Drama
9559,174727,Crime|Drama
3864,5440,Western
752,987,Drama|Romance
8912,136024,Action|Animation|Crime
5038,7891,Drama|Horror|Sci-Fi
3993,5640,Horror|Sci-Fi
8569,117444,Animation|Children|Fantasy
749,982,Drama
8571,117511,Comedy
499,579,Crime|Thriller
5459,26195,Documentary|Musical
4247,6203,Comedy
9715,193567,Animation|Drama
4324,6329,Drama
5115,8189,Comedy
5017,7822,Adventure|Drama|Romance
766,1008,Adventure|Western
8374,109941,Animation|Comedy
5469,26283,Crime|Drama|Thriller
4908,7372,Drama
102,117,Crime|Drama
3989,5635,Drama
8543,116413,Comedy|Romance
8545,116505,Action|Comedy
8546,116529,Action|Drama|War|IMAX
4259,6222,Drama
4481,6631,Horror|Sci-Fi|Thriller
4249,6210,Action|Comedy
9599,177285,Action|Adventure|Animation|Fantasy|Sci-Fi
872,1162,Comedy|Drama
8522,115203,Documentary
8468,113278,Action|Animation|Crime|Thriller
4393,6465,Drama
5527,26622,Drama
3933,5539,Animation|Children
4395,6476,Mystery|Thriller
4396,6477,Drama
8474,113374,Animation|Comedy
4991,7727,Comedy
5514,26562,Drama
9679,184987,Adventure|Children|Fantasy|Sci-Fi
8997,140301,Comedy|Romance
5509,26539,Drama
848,1119,Drama
4993,7730,Comedy|Drama
5564,26792,Action|Adventure|Children|Comedy
3682,5077,Comedy|Romance
9058,142558,Comedy
4376,6425,Comedy
5571,26838,Comedy|Drama
8978,139655,Drama|Fantasy|Horror|Thriller
445,510,Drama
8452,112727,Crime|Horror|Thriller
5543,26701,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
3670,5063,Western
4386,6449,Drama
9661,183301,Children
884,1180,Comedy
4381,6434,War
8463,113186,Thriller
3886,5465,Crime|Drama|Thriller
8465,113225,Comedy|Drama|Romance
5556,26761,Crime|Drama|Mystery|Romance|Thriller
3932,5538,Animation|Children|Fantasy
9045,142366,Horror|Thriller
5529,26630,Musical
8974,139511,Horror
9685,185435,Action|Comedy
4397,6480,Comedy|Musical
8485,113780,Horror|Thriller
8423,111795,Comedy|Drama
9622,179709,Drama
45,49,Drama|Romance
5566,26797,Documentary
9095,145150,Comedy|Drama|Thriller
9613,179073,Comedy
4358,6382,Drama
8508,114707,Horror|Mystery
4437,6561,Comedy|War
4937,7455,Drama
845,1114,Crime|Drama
491,564,Comedy
5058,7944,Drama|Thriller
9701,189111,Documentary
5478,26344,Action|Crime|Drama|Thriller
8499,114335,(no genres listed)
8424,111800,Comedy
8497,114246,Action|Crime|Mystery|Thriller
9688,186587,Action|Adventure|Sci-Fi
9686,185473,Comedy
8973,139415,Crime|Drama
3702,5112,Drama
9040,142056,Action|Adventure|Animation
8965,138702,Animation|Children|Comedy|Drama|Romance
5502,26498,Drama
4406,6510,Drama|Romance
75,83,Drama|Romance
5088,8057,Drama
4412,6527,Adventure|Romance
5089,8092,Drama|Horror|Sci-Fi
5498,26467,Drama|Sci-Fi
5497,26464,Action|Crime|Drama
9083,144222,Comedy
8513,114847,Sci-Fi|Thriller
9280,158874,Action|Drama
4237,6186,Action|Drama|War
4041,5749,Drama|Horror
3789,5307,Comedy
8835,132888,Comedy
4042,5752,Comedy|Romance
4670,6986,Adventure|Drama|Romance
4128,5947,Drama
5285,8773,Crime|Mystery|Thriller
5283,8771,Crime|Mystery|Thriller
5282,8755,Documentary
9368,163653,Comedy
218,254,Drama
4046,5768,Comedy|Fantasy
4120,5929,Comedy|Romance
5270,8713,Adventure|Children|Fantasy|Musical
5269,8712,Comedy|Romance
4119,5927,Comedy|Drama|Musical|Romance
9359,162982,Animation|Drama|Sci-Fi
5268,8711,Comedy
4689,7012,Comedy|Fantasy
9242,156607,Action|Adventure|Drama|Fantasy
8719,127146,Documentary
4801,7165,Drama|Musical
8741,128488,Action|Crime|Drama|Thriller
5181,8450,Adventure|Romance
188,220,Horror
9219,153236,Animation
9220,153386,Children|Comedy|Fantasy
5033,7882,Horror
8690,124484,Comedy|Drama
8695,125914,Adventure|Comedy|Mystery|Romance
8696,125916,Drama|Romance
4148,5979,Horror|Sci-Fi
4809,7178,Drama
4146,5974,Adventure|Fantasy
5314,8844,Drama
8848,133780,Comedy|Drama
9230,155589,(no genres listed)
8705,126482,Animation|Children|Fantasy|Musical
612,775,Horror|Mystery
4802,7167,Drama
3769,5272,Drama
547,649,Comedy|Drama
209,243,Children|Comedy|Fantasy
240,278,Comedy
317,359,Comedy|Drama|Romance
9549,173941,Thriller
5193,8481,Action|Adventure|Drama|Romance|Thriller|Western
9318,160573,Adventure|Children|Fantasy
269,310,Comedy
9309,160422,Drama|War
8812,131749,Comedy
9308,160400,Drama
8811,131739,Action|Adventure|Animation
270,311,Horror|Thriller
5204,8502,Drama|Musical|Romance
279,320,Film-Noir|Thriller
3815,5353,Comedy|Drama
8804,131439,Thriller
4748,7083,Drama
5223,8575,Comedy|Drama
5222,8574,Animation|Children|Comedy|Musical
8792,130686,Comedy|Horror
9291,159403,Adventure|Animation|Fantasy|Horror|Sci-Fi
9290,159193,Comedy|Drama|Romance
3818,5358,Adventure
9285,159061,Mystery|Thriller
3825,5375,Comedy|Musical|Western
8776,130050,Drama|Fantasy|Horror|Mystery|Thriller
589,726,Drama
3831,5384,Crime|Drama
4049,5773,Comedy
4051,5780,Comedy
5188,8462,Drama
9251,157122,Drama
248,287,Comedy|Romance
3792,5311,Children|Horror|Mystery|Thriller
9337,161354,Action|Animation|Crime|Drama
4718,7049,Comedy|Musical|Romance
4721,7052,Drama
9333,161044,Sci-Fi
3805,5334,Comedy|Crime
575,706,Drama
256,295,Comedy|Romance
3810,5345,Drama
5244,8620,Comedy|Drama|Fantasy|Mystery
294,336,Drama|War
5243,8617,Drama
4779,7131,Drama
9324,160836,Action|Drama|Thriller
187,219,Drama
8685,123545,Drama|Romance
9417,166558,Action|Horror
9511,172229,Comedy|Mystery|Romance|Thriller
9509,172013,Drama
5419,25927,Drama|Film-Noir|Thriller
3999,5651,Animation|Comedy|War
4548,6769,Comedy
4550,6772,Documentary
526,615,Comedy|Drama
114,137,Documentary
8891,135288,Drama|Mystery
9502,171759,Drama|Thriller|Western
4867,7306,Comedy|Crime|Mystery
529,618,Comedy|Romance
9498,171695,Comedy
4016,5684,Documentary
9491,170957,Adventure|Animation|Comedy
9161,149334,Drama|Thriller
351,406,Drama
9488,170937,Comedy
9181,151311,Comedy
9197,151777,Drama|Thriller
4216,6141,Comedy
9143,148592,Comedy
5171,8391,Comedy|Drama
4767,7109,Drama|Romance
8905,135885,Comedy|Sci-Fi
747,979,Drama|War
4233,6182,Comedy
746,976,Romance|War
9136,147662,Action|Adventure
110,128,Documentary
4514,6699,Drama
9530,172887,Animation|Sci-Fi
8583,117877,Adventure|Animation
739,963,Musical
3997,5649,Horror
9142,148482,Drama
4224,6158,Animation|Children
4220,6153,Comedy|Sci-Fi
4536,6748,Horror
3861,5435,Western
9515,172461,Documentary
5426,25962,Action|Adventure|Romance
8595,118354,Crime|Drama|Mystery|Thriller
4569,6797,Crime|Drama
9474,170401,Comedy|Drama
8625,119828,Action|Drama|Thriller|Western
4576,6809,Thriller
5359,8955,Crime|Drama|Thriller
4185,6042,Documentary
4181,6036,Comedy|Romance
4179,6033,Comedy
3737,5212,Action
343,386,Drama
3743,5221,Drama
170,202,Drama|Romance
5165,8379,Drama
4612,6883,Drama|Romance
8867,134248,Documentary
539,636,Drama
4818,7205,Adventure
541,638,Romance
5169,8385,Comedy|Romance
5340,8918,Comedy|Crime|Drama
9421,166705,Drama
4817,7202,Horror
4166,6009,Crime|Drama|Thriller
9441,168174,Comedy
169,201,Drama|Fantasy
160,189,Comedy|Fantasy
8639,120827,Crime|Drama|Horror|Mystery
5390,25746,Drama|Horror
3855,5424,Crime|Drama|Romance|Thriller
125,152,Drama|Horror
9466,169982,Action|Adventure|Sci-Fi
4580,6814,Action|Comedy
5382,8987,Documentary
3836,5390,Drama
4582,6817,Adventure|Drama
8640,120919,Action|Comedy
8873,134515,Adventure|Crime|Drama
4585,6821,Comedy
3724,5168,Comedy|Musical|Romance
9455,168608,Drama
8874,134524,Documentary
4590,6837,Comedy|Drama|Romance
8649,121253,Horror|Thriller
5364,8964,Drama
151,179,Drama|Romance
9513,172253,Comedy
4331,6336,Drama
2722,3661,Horror|Sci-Fi|Thriller
6181,45183,Action|Comedy|Crime|Thriller
3478,4756,Action|Adventure|Drama|Romance
6635,56837,Comedy|Drama|Romance
5883,33558,Adventure|Drama
2821,3774,Comedy|Drama|Romance
6627,56620,Horror|Thriller
1917,2544,Drama|Romance
3483,4769,Documentary
6616,56274,Drama
1255,1671,Crime|Drama|Thriller
2840,3806,Western
8109,101415,Comedy|Drama|Romance
2841,3807,Adventure|Fantasy
8110,101423,Action|Animation|Comedy
7815,93193,Crime|Thriller|Western
7270,75389,Horror|Thriller|Western
1249,1661,Crime|Mystery|Thriller
7509,84523,Action|Comedy|Drama
6828,61692,Horror|Sci-Fi|Thriller
7812,93114,Comedy|Drama
6186,45361,Drama|Horror|Mystery|Thriller
6179,45106,Comedy|Drama
1248,1660,Drama
1523,2056,Adventure|Children
5914,34018,Comedy|Musical
8067,99992,Crime|Drama|Thriller
7308,77667,Action|Comedy
3452,4715,Horror
6152,44657,Drama
3458,4722,Comedy
2127,2828,Children|Comedy
6160,44773,Comedy|Horror
5902,33801,Action|Adventure|Fantasy|Sci-Fi
8077,100302,Drama|Romance|Sci-Fi
8078,100304,Action|Thriller
3261,4420,Drama
1929,2559,Animation|Children
1269,1685,Drama|Romance
7294,76751,Crime|Documentary
2131,2837,Comedy|Romance
7831,93610,Action|Adventure|Drama
1522,2055,Action|Comedy|Western
1923,2552,Comedy
6829,61697,Crime|Mystery|Thriller
2142,2856,Thriller
7777,92046,Comedy
3351,4557,Drama
6559,55207,Comedy|Drama
8168,103085,Comedy|Fantasy
2169,2886,Children|Comedy
6858,62799,Drama
8177,103233,Action|Adventure|Animation
2624,3514,Drama
6873,63239,Children|Fantasy|Musical|Romance
7234,74275,Comedy|Drama|Romance
7540,85394,Documentary
5807,32060,Horror|Mystery
6882,63768,Crime|Drama
6557,55190,Comedy|Romance
3174,4284,Comedy
2176,2893,Action|Adventure|Drama
7221,73808,Crime|Drama|Thriller
7219,73741,Action|Crime|Drama|Thriller
7218,73681,Comedy|Drama
7546,85438,Drama|Romance
6551,55110,Drama
8164,103027,Comedy|Drama|Romance
2889,3870,Drama
6599,55854,Drama
8159,102852,Documentary
7513,84637,Adventure|Animation|Children|Comedy|Fantasy|Romance
3238,4384,Drama
8124,102007,Animation
6833,61986,Western
2858,3830,Comedy|Horror|Thriller
6594,55805,Crime|Drama|Thriller
8127,102058,Animation
8129,102070,Comedy|Horror|Sci-Fi
6834,62008,Action|Animation|Comedy|Horror
2861,3833,Horror|Sci-Fi
5854,32914,Drama|Horror|Thriller
5850,32875,Comedy
5846,32743,Drama|Horror|Thriller
8143,102590,Documentary|Fantasy
6591,55729,Comedy
2666,3573,Horror|Sci-Fi
7256,74696,Documentary|Drama
8157,102819,Drama
3218,4353,Action|War
8063,99846,Documentary
5917,34129,Comedy
1943,2577,Comedy|Drama
6742,59738,Horror|Mystery|Thriller
6691,58492,Drama
3317,4497,Action|Comedy|Horror|Sci-Fi
6081,42285,Horror|Thriller
6085,42559,Action|Adventure|Drama
1353,1841,Drama|Thriller
7370,79536,Crime
7985,97230,Documentary
1351,1839,Comedy
7989,97328,Comedy|Drama
1973,2620,Drama|Romance
7365,79299,Comedy|Crime|Mystery
2063,2743,Drama
7894,95201,Comedy
7893,95199,Comedy|Drama|Romance
7993,97701,Horror|IMAX
7445,81791,Drama
7639,88515,Action|Crime|Thriller
7997,97785,Horror|Mystery|Thriller
5982,37475,Drama
2047,2727,Crime|Film-Noir
1367,1870,Comedy|Drama
8057,99638,Comedy
1411,1933,Drama
1995,2656,Horror|Sci-Fi
2750,3692,Comedy|Horror
3336,4524,Comedy
1405,1926,Musical
3333,4521,Drama
7944,96283,Children|Comedy
7926,95839,Drama|Fantasy
1999,2661,Sci-Fi
6035,40578,Action|Drama
1992,2652,Horror
2749,3691,Comedy
6728,59336,Action|Drama
7951,96471,Crime|Drama|Mystery
7953,96518,Drama|Thriller
2738,3680,Documentary
7920,95738,Children|Musical|Mystery
3373,4594,Action|War
3323,4505,Drama|Romance
7914,95624,Drama
1965,2611,Drama
2720,3658,Horror|Sci-Fi
2716,3652,Horror
2786,3731,Drama|Thriller
6653,57526,Crime|Thriller
7331,78218,Drama|Thriller
5948,34540,Comedy|Drama
2115,2812,Action|Thriller
8042,99087,Comedy|Romance
6649,57499,Action|Adventure|Drama|War
5937,34397,Action|Adventure|Drama|Thriller
7854,94262,Sci-Fi|Thriller
5931,34330,Drama|Mystery
6790,60857,Drama
7853,94160,Action|Animation|Fantasy
6792,60894,Drama|Romance|War
3444,4704,Adventure|Comedy
2695,3622,Comedy
8055,99574,Drama
3445,4705,Comedy
7471,82641,Action|Drama
2120,2818,Action|War
3271,4436,Mystery|Thriller
7332,78264,Comedy|Romance
6137,44197,Comedy|Crime|Drama
1482,2008,Crime|Drama|Film-Noir
2790,3736,Drama
1462,1986,Horror
5975,37211,Comedy|Musical|Western
8007,97936,Drama
1334,1807,Drama
6666,58078,Crime|Drama|Romance|Thriller
3300,4473,Drama|War
3414,4653,Adventure|Comedy
2086,2774,Comedy|Romance
6120,43908,Drama
6127,43930,Comedy|Romance
7349,78959,Drama
7453,81949,Comedy|Drama|Romance
7456,82088,Drama
3421,4666,Comedy
1326,1794,Comedy|Drama
7339,78544,Comedy
3292,4462,Comedy|Fantasy
8027,98503,Action|Comedy
3525,4825,Comedy|Drama
6855,62662,Documentary
1653,2207,Drama
8308,107436,Horror|Mystery|Thriller
3103,4174,Drama
1187,1585,Comedy
6327,49263,Comedy|Documentary
1656,2211,Thriller
5690,27802,Action|Crime|Drama|Thriller
5688,27793,Action|Horror|Sci-Fi|War
7702,90428,Drama
7148,71867,Drama
6958,66427,Comedy|Horror
1814,2415,Drama|Romance
5684,27778,Fantasy|Horror
7600,87197,Action|Comedy
5680,27769,Drama
1771,2370,Action|Adventure|Drama
8315,107723,Action|Adventure|Fantasy
2961,3974,Adventure|Children
5676,27746,Horror|Thriller
6336,49314,Action|Crime|Drama
1106,1440,Comedy
8296,106927,Action|Comedy|Sci-Fi
1667,2244,Comedy|Romance
8284,106648,Crime|Drama|Horror
1150,1514,Romance
3118,4202,Drama
3558,4879,Action|Comedy|Crime|Drama
1632,2179,Thriller
8276,106441,Children|Drama|War
1138,1490,Comedy
3586,4925,Comedy
3116,4198,Sci-Fi
3588,4927,Fantasy|Mystery|Thriller
7589,86864,Adventure|Fantasy|Sci-Fi
7721,90809,Drama
3115,4197,Comedy
2923,3926,Adventure|Sci-Fi
6944,65810,Drama|Musical
8288,106785,Action|Crime|Thriller
3593,4939,Action|Sci-Fi
6508,54121,Drama|Romance|Western
2937,3945,Adventure|Animation|Children
2500,3345,Adventure|Children
6345,49666,Drama|Fantasy|Romance
2242,2979,Drama
5639,27491,Horror|Mystery|Thriller
7665,89343,Action|Crime|Horror|Thriller
8349,109282,Documentary
2403,3192,Drama
3060,4111,Drama|War
3038,4074,Drama
5640,27513,Drama
3059,4110,Thriller
2398,3183,Drama
7632,88267,Animation|Children|Comedy
7624,88094,Documentary
7634,88327,Action|Drama|War
7649,88911,Comedy
6414,51573,Fantasy
1716,2307,Action|Crime
6409,51471,Drama|Romance
7041,69453,Adventure|Sci-Fi
2367,3143,Drama|War
2382,3162,Comedy|Drama
7625,88108,Adventure|Comedy|Romance
2351,3112,Drama
3612,4966,Sci-Fi|Thriller
7110,71160,Action|Adventure|Fantasy
7122,71341,Horror
1674,2255,Comedy
7688,89945,Horror|Sci-Fi
1765,2364,Action|Horror|Sci-Fi|Thriller
2483,3313,Comedy
5664,27695,Action|Comedy|Drama
6455,52730,Children|Comedy
3079,4139,Crime|Drama
7108,71147,Drama
7622,87960,Documentary
2465,3284,Comedy|Mystery|Romance
3626,4985,Action|Adventure|Fantasy
5658,27667,Horror
6454,52724,Comedy|Drama
6359,50064,Drama|Mystery|Thriller
6366,50354,Comedy
6367,50356,Comedy
6445,52462,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
8265,105801,Drama|Fantasy|Horror
6040,40617,Horror|Thriller
5774,31590,Crime|Drama|Thriller
6921,65135,Comedy
7769,91890,Drama
7727,90945,Adventure|Crime|Drama
6523,54686,Action|Adventure|Fantasy|War
6931,65577,Adventure|Animation|Children|Comedy|Fantasy
2549,3417,Adventure|Comedy
6929,65359,Adventure|Drama|Fantasy
1156,1526,Comedy
1851,2462,Horror
7192,72919,Comedy|Crime|Drama|Romance
7177,72601,Action|Adventure|Animation|Comedy|Thriller
3530,4831,Comedy|Musical
2541,3405,Action|Drama
7178,72603,Animation
6273,47952,Action|Horror|Thriller
6271,47937,Comedy|Horror|Thriller
5750,31162,Comedy|Drama
6923,65193,Drama|Romance
2536,3400,Adventure|Animation|Children|Fantasy
2562,3432,Action|Drama
8216,104141,Action|Animation|Children|Crime
2178,2896,Western
6284,48150,Horror
5735,30890,Drama
3527,4827,Horror
2558,3428,Drama
5790,31867,Action|Comedy
1626,2172,Comedy|Drama
8261,105720,Comedy|Crime|Drama
1152,1516,Comedy
5776,31617,Action|Adventure|Drama|Romance|War
7217,73676,Action|Comedy|Drama
5789,31851,Comedy
6267,47774,Comedy|Fantasy
5734,30883,Comedy|Fantasy
3125,4212,Crime|Mystery
1842,2451,Horror
2238,2975,Comedy|Drama
6099,42943,Adventure|Drama|War
8983,139859,Action|Animation|Sci-Fi|Thriller
6088,42638,Comedy|Drama
8857,134021,Comedy|Drama|Romance
9187,151557,Drama
6428,51933,Drama
5166,8380,Comedy
4920,7394,Action|Adventure|Comedy
2772,3714,Drama
9273,158528,Drama|Thriller
6228,46772,Comedy
5167,8382,Comedy
4924,7414,Comedy|Drama
1695,2281,Action|Crime|Drama
6432,52042,Drama|Thriller|War
9169,149590,Thriller
3961,5590,Crime
4117,5922,Action
9100,145745,Crime|Drama
9248,156783,Comedy
9178,150604,Comedy
9094,145080,Animation|Horror|Mystery
9357,162828,Crime|Drama|Thriller
9272,158402,Action
4857,7292,Comedy|War
4740,7073,Comedy|Crime|Mystery
1736,2332,Crime|Drama
6558,55205,Drama
5068,7987,Horror
7921,95744,Comedy
4660,6973,Drama|Romance|Thriller
4056,5787,Mystery|Thriller
7770,91935,Drama
9255,157270,Comedy
9388,165075,Drama
6249,47384,Adventure|Comedy|Drama|Fantasy
4063,5801,Comedy|War
7642,88697,Drama
6412,51545,Action|Comedy|Drama|Horror|Thriller
9140,148238,Comedy
9395,165489,(no genres listed)
9258,157340,Animation|Comedy
8818,132084,(no genres listed)
6067,41769,Comedy|Drama|Romance
9270,158388,Sci-Fi
9369,163809,Adventure|Animation|Drama
6257,47538,Action|Adventure|Comedy|Crime
6682,58306,Drama|War
6543,55036,Crime|Drama
3033,4065,Action|Crime|Drama
